FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,MEASURE,Misura,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITF6,Calabria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,THV,Valori in migliaia,2017,155,,
A,Annuale,ITF6,Calabria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,THV,Valori in migliaia,2018,155,,
A,Annuale,ITF6,Calabria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,THV,Valori in migliaia,2019,159,,
A,Annuale,ITF6,Calabria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,THV,Valori in migliaia,2020,149,,
A,Annuale,ITF6,Calabria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,THV,Valori in migliaia,2021,129,,
A,Annuale,ITF6,Calabria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,THV,Valori in migliaia,2022,142,,
A,Annuale,ITF6,Calabria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,THV,Valori in migliaia,2023,150,,
A,Annuale,ITF6,Calabria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,THV,Valori in migliaia,2024,154,,
A,Annuale,ITF6,Calabria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2015,26.9,,
A,Annuale,ITF6,Calabria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2016,28,,
A,Annuale,ITF6,Calabria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2017,28.8,,
A,Annuale,ITF6,Calabria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2018,28.8,,
A,Annuale,ITF6,Calabria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2019,29.1,,
A,Annuale,ITF6,Calabria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2020,28,,
A,Annuale,ITF6,Calabria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2021,25,,
A,Annuale,ITF6,Calabria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2022,27.8,,
A,Annuale,ITF6,Calabria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2023,29.3,,
A,Annuale,ITF6,Calabria,AVTYPE_HNOCHI,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - coppie senza figli,HSC_N,Per 100 nuclei con le stesse caratteristiche,2024,30.5,,
A,Annuale,ITF6,Calabria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2015,84,,
A,Annuale,ITF6,Calabria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2016,81,,
A,Annuale,ITF6,Calabria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2017,79,,
A,Annuale,ITF6,Calabria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2018,84,,
A,Annuale,ITF6,Calabria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2019,97,,
A,Annuale,ITF6,Calabria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2020,89,,
A,Annuale,ITF6,Calabria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2021,90,,
A,Annuale,ITF6,Calabria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2022,96,,
A,Annuale,ITF6,Calabria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2023,103,,
A,Annuale,ITF6,Calabria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2024,105,,
A,Annuale,ITF6,Calabria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2015,15.5,,
A,Annuale,ITF6,Calabria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2016,15,,
A,Annuale,ITF6,Calabria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2017,14.7,,
A,Annuale,ITF6,Calabria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2018,15.6,,
A,Annuale,ITF6,Calabria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2019,17.8,,
A,Annuale,ITF6,Calabria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2020,16.7,,
A,Annuale,ITF6,Calabria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2021,17.4,,
A,Annuale,ITF6,Calabria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2022,18.9,,
A,Annuale,ITF6,Calabria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2023,20,,
A,Annuale,ITF6,Calabria,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2024,20.9,,
A,Annuale,ITF6,Calabria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2015,236,,
A,Annuale,ITF6,Calabria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2016,236,,
A,Annuale,ITF6,Calabria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2017,237,,
A,Annuale,ITF6,Calabria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2018,231,,
A,Annuale,ITF6,Calabria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2019,225,,
A,Annuale,ITF6,Calabria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2020,220,,
A,Annuale,ITF6,Calabria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2021,217,,
A,Annuale,ITF6,Calabria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2022,201,,
A,Annuale,ITF6,Calabria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2023,192,,
A,Annuale,ITF6,Calabria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2024,188,,
A,Annuale,ITF6,Calabria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2015,76.4,,
A,Annuale,ITF6,Calabria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2016,77.1,,
A,Annuale,ITF6,Calabria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2017,76.8,,
A,Annuale,ITF6,Calabria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2018,77.7,,
A,Annuale,ITF6,Calabria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2019,76.8,,
A,Annuale,ITF6,Calabria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2020,77.2,,
A,Annuale,ITF6,Calabria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2021,81,,
A,Annuale,ITF6,Calabria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2022,81.8,,
A,Annuale,ITF6,Calabria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2023,78.1,,
A,Annuale,ITF6,Calabria,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2024,76.1,,
A,Annuale,ITF6,Calabria,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2015,2.5,,
A,Annuale,ITF6,Calabria,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2016,2.4,,
A,Annuale,ITF6,Calabria,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2017,2.5,,
A,Annuale,ITF6,Calabria,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2018,2.5,,
A,Annuale,ITF6,Calabria,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2019,2.4,,
A,Annuale,ITF6,Calabria,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2020,2.4,,
A,Annuale,ITF6,Calabria,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2021,2.3,,
A,Annuale,ITF6,Calabria,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2022,2.4,,
A,Annuale,ITF6,Calabria,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2023,2.3,,
A,Annuale,ITF6,Calabria,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2024,2.3,,
A,Annuale,ITG,Isole,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2015,818,,
A,Annuale,ITG,Isole,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2016,829,,
A,Annuale,ITG,Isole,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2017,830,,
A,Annuale,ITG,Isole,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2018,862,,
A,Annuale,ITG,Isole,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2019,893,,
A,Annuale,ITG,Isole,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2020,861,,
A,Annuale,ITG,Isole,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2021,849,,
A,Annuale,ITG,Isole,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2022,851,,
A,Annuale,ITG,Isole,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2023,922,,
A,Annuale,ITG,Isole,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2024,1017,,
A,Annuale,ITG,Isole,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2015,30.1,,
A,Annuale,ITG,Isole,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2016,30.5,,
A,Annuale,ITG,Isole,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2017,30.6,,
A,Annuale,ITG,Isole,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2018,31.4,,
A,Annuale,ITG,Isole,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2019,32.2,,
A,Annuale,ITG,Isole,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2020,31.5,,
A,Annuale,ITG,Isole,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2021,31.2,,
A,Annuale,ITG,Isole,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2022,31.7,,
A,Annuale,ITG,Isole,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2023,33.5,,
A,Annuale,ITG,Isole,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2024,36.1,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2015,109,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2016,117,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2017,122,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2018,133,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2019,145,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2020,149,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2021,152,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2022,142,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2023,153,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2024,186,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2015,29.6,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2016,31.3,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2017,33.6,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2018,34.5,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2019,35.5,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2020,39.6,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2021,42.2,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2022,39.1,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2023,38.3,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2024,40.4,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2015,324,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2016,320,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2017,332,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2018,338,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2019,348,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2020,365,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2021,366,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2022,359,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2023,378,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2024,401,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2015,72.3,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2016,70.5,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2017,71,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2018,70.8,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2019,71.6,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2020,75.2,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2021,75.2,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2022,73.8,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2023,72.3,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2024,71.9,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,THV,Valori in migliaia,2015,434,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,THV,Valori in migliaia,2016,437,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,THV,Valori in migliaia,2017,454,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,THV,Valori in migliaia,2018,471,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,THV,Valori in migliaia,2019,493,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,THV,Valori in migliaia,2020,514,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,THV,Valori in migliaia,2021,519,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,THV,Valori in migliaia,2022,501,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,THV,Valori in migliaia,2023,531,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,THV,Valori in migliaia,2024,587,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,HSC_S,Per 100 persone sole con le stesse caratteristiche,2015,53,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,HSC_S,Per 100 persone sole con le stesse caratteristiche,2016,52.8,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,HSC_S,Per 100 persone sole con le stesse caratteristiche,2017,54.6,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,HSC_S,Per 100 persone sole con le stesse caratteristiche,2018,54.6,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,HSC_S,Per 100 persone sole con le stesse caratteristiche,2019,55.2,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,HSC_S,Per 100 persone sole con le stesse caratteristiche,2020,59.6,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,HSC_S,Per 100 persone sole con le stesse caratteristiche,2021,61.1,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,HSC_S,Per 100 persone sole con le stesse caratteristiche,2022,59,,
A,Annuale,ITG,Isole,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,HSC_S,Per 100 persone sole con le stesse caratteristiche,2023,57.6,,
